,F3 alpha,F3 beta,F4 alpha,F4 beta,C3 alpha,C3 beta,C4 alpha,C4 beta,Fp1 alpha,Fp1 beta,Fp2 alpha,Fp2 beta,O1 gamma,O2 gamma
536,2.594687818344875e-09,2.5660245855238395e-08,-7.369023479986382e-09,2.8221553099545555e-08,-2.195162769960149e-08,3.201974888514963e-09,-4.436950716964743e-08,5.630505922806029e-08,1.7615022441362122e-09,1.0126025635656731e-09,1.2053905660412699e-08,2.7003076800958095e-08,6.569472851601693e-09,-2.972457202837636e-09
537,-2.8285287374254262e-08,-2.0523674918868757e-08,3.7695516615289094e-08,6.284650907357383e-09,-5.213703348735722e-08,6.967622242124159e-09,1.200083179968093e-07,4.447940640340837e-08,-7.466919526586046e-10,1.2509375415929646e-10,1.3835092154729484e-08,-1.5057554897167787e-08,6.371966315377863e-09,8.762259913809298e-09
538,-1.7515656197871647e-08,-3.542584078423225e-08,-1.9637466883815613e-08,-8.247514212048573e-08,-2.8218545656799234e-08,-3.8375487709048915e-08,-9.80895929489267e-08,-1.356508035136094e-07,-1.7203726908683648e-09,-1.5944731801322787e-09,-3.722197415538091e-08,-5.688226422333293e-08,9.01630669899632e-09,1.438520361695547e-08
539,5.969083016229504e-08,5.791259840790933e-08,4.018562361886455e-08,4.8662771068365776e-08,1.0247675064588544e-07,3.451369082846982e-08,1.4817031405237853e-08,7.347813886296956e-08,1.5318440649010408e-09,1.8682282602045704e-09,5.903007026137213e-08,6.003818542285126e-08,-2.9771178066230063e-09,-1.6555820581769464e-08
540,2.706408683628987e-08,-6.360112460011295e-09,5.525927706510225e-09,-2.683785350538963e-09,2.6543363215429885e-08,1.6743567498417e-08,4.678794788642753e-09,-2.5625086710736466e-08,-1.972824804298838e-09,-4.5097867738706113e-10,-4.616388332339956e-08,-3.694444090604141e-08,-5.930618289668397e-10,-4.0025310630433195e-09
541,-1.5825086591897412e-07,-2.619808197986695e-08,-1.4194997876549443e-07,-1.3179412738736576e-08,-1.646705961626618e-07,-3.474835436751533e-08,-8.288850278389976e-08,3.0186373713604254e-08,-6.274658838767353e-11,-5.367674731592647e-10,-3.668889688909159e-08,2.121108153870568e-08,-3.127125445756341e-09,-1.7333588577518552e-09
542,-1.543391434821499e-08,-1.8534604386272588e-09,-6.077411936316115e-08,-2.080091821657961e-08,3.699599297334167e-08,1.4458645362927012e-08,-2.090053280052045e-08,-6.830289738771289e-08,-9.508747344742123e-10,-4.815074675027642e-10,-5.874244498111764e-08,-3.043403772618032e-08,5.163293617851675e-10,9.770021758092275e-09
543,1.1777284820508474e-07,2.6982063689038133e-09,2.506053270545613e-07,6.435794537702191e-08,7.529778927174636e-09,3.342137215791203e-09,1.4314634805321248e-07,1.2861628294160702e-07,5.743895680907502e-10,4.895782215235571e-10,2.289171010975727e-07,4.970307535920703e-08,-4.8961068997805165e-09,7.653895331647407e-10
544,-1.0402449224255703e-07,5.182262311833524e-08,-1.7238464819755216e-07,1.679490335704222e-08,1.4216284348212276e-08,4.949803769534555e-08,-1.0577053058977291e-07,-3.217650807839826e-08,1.8246775014400788e-09,4.815992636035672e-10,-2.207130439790769e-07,2.2732547399355273e-08,-3.467907810516591e-09,-6.413022673586683e-09
545,-3.60106029861453e-08,-3.880450023466629e-08,-3.030116098072933e-08,-2.5223363266773242e-08,2.694519780572116e-09,-6.659323031272804e-09,4.772426528436418e-08,-2.3020875434513477e-08,1.756684919358594e-09,4.543170812425453e-10,-5.343605345288015e-08,-4.271657867711729e-08,-1.1505360000987513e-09,-1.2696913867292731e-08
546,-1.0365088994918605e-07,-6.438707780451631e-08,-9.260034989794257e-08,-5.171144007839726e-08,-8.453167485961752e-08,-7.803879678080101e-08,-1.8374781613896616e-07,-5.396257117677304e-08,-1.882638850588443e-09,-3.6638638981672703e-10,-1.356093780527117e-09,-2.073244528809257e-08,8.37188352810446e-09,1.9340061041713027e-08
547,1.7596796284757206e-07,2.4788119593922845e-08,1.639760174020337e-07,-3.1013550475868856e-09,5.260792942611392e-09,-1.3371048160785387e-08,1.9816913428557344e-07,1.2010814309423221e-08,-8.779475874874774e-10,-3.9982267568931964e-10,1.3983795320897687e-07,-8.077383703219438e-09,1.0615003550986605e-08,-4.587146577320551e-09
548,7.598463254390176e-08,3.177098875707643e-08,-2.492511915130889e-08,1.9136201799263626e-08,1.0154054459268361e-07,3.4729352534138996e-08,-3.40390622393202e-08,2.9362152053514533e-08,1.1717461688970654e-09,1.5505089706202385e-10,-3.276186781791288e-08,2.2516911021183095e-10,-1.1714150239052973e-08,9.996442266359269e-11
549,-9.618149781376195e-08,7.92270316204102e-09,-6.874356050469753e-08,2.7457038018825335e-08,-2.342063831902773e-08,1.7659236068624438e-08,-8.363778863591615e-08,-2.14206301580572e-08,-1.2208008715990362e-09,-2.7817196416109307e-10,-7.132175729354125e-08,1.1406470671900571e-08,-1.122254731362649e-08,-1.662217338158962e-08
550,2.4305117983802556e-08,-4.984080716549159e-09,1.4075296149789702e-08,-5.081233296330979e-08,1.1934137340580788e-08,2.8071317640054004e-09,7.200625290641149e-09,5.488384895832272e-09,6.806967735547585e-11,4.392774636257263e-10,4.108933647098211e-08,-5.805280727086849e-09,6.475173565099492e-09,3.285209995397706e-08
551,4.9837701375014785e-09,1.4217169944682204e-08,6.532038992471214e-08,9.243150827096305e-08,-2.5910730047267303e-08,1.0717033834790386e-08,1.2928520007163278e-07,5.116042160663505e-08,-5.912979948284792e-10,3.8235874698109814e-10,7.966265024130561e-09,4.220521338879578e-08,1.2115203714353503e-08,-2.6983248971718186e-08
552,6.200025755474262e-08,1.7942019250821986e-08,6.215404167027285e-08,-1.9347738884916974e-08,2.539423733453763e-08,-1.8162122475024141e-10,-7.486301607238654e-09,-4.931317726150257e-08,2.2762830380750504e-09,3.9554799868166686e-10,1.323690259658577e-07,1.300153732698624e-08,-5.758249777471747e-09,1.3550856807824387e-08
553,-8.59151311496606e-08,-3.775733577647412e-08,-7.24463652767184e-09,-1.4436326798359743e-08,-1.522218559929754e-08,-2.0498019853719116e-08,-8.078608925139512e-08,-7.09138427123885e-09,2.649835617778508e-10,-7.521581618669897e-10,-1.402565434878378e-07,-4.523586459548229e-08,4.369230783540921e-09,1.3043935445540187e-08
554,-1.6029894427699503e-07,-2.81245255977486e-08,-2.7754549578777014e-07,-9.453771835924288e-08,-1.7678284019758177e-07,-5.1856892751415684e-08,-1.7390498656431905e-07,-7.019096893927327e-08,-1.9854649327969736e-09,-1.5484357682198714e-09,-1.6311518807649817e-07,-6.526069975797218e-08,-2.5663822695552804e-08,-1.9592206564697633e-08
555,3.0014217867402694e-07,5.7460841771725603e-08,4.2014430267801985e-07,1.0969924159220378e-07,2.9887544564230845e-07,7.348309421397391e-08,2.7776365835527855e-07,1.1158499265075912e-07,2.1084898547850028e-10,6.182909904806345e-10,3.0814394331709167e-07,8.250072554236871e-08,2.7122069124954183e-08,3.778593453031053e-09
556,9.535829528894958e-09,-3.470552343814161e-08,-3.18895164346365e-08,-1.697239540083222e-08,-4.182712586777549e-08,-4.316216662050719e-08,7.66395498167391e-08,6.32926547532989e-09,1.2724932082718421e-09,2.9381073980943887e-10,3.706633464091321e-08,2.499902646845097e-09,-5.9190340994904965e-09,-2.9114940267005713e-08
557,-1.559625409921274e-07,-3.376523140437615e-08,-1.3787030800548685e-07,-7.476690703640004e-08,-1.248806703088553e-07,-1.1768095713097779e-08,-1.9322696532373633e-07,-7.7725790393119e-08,-5.398910822771982e-10,1.0216661636970454e-10,-1.413633689006191e-07,-4.963681160899416e-08,-2.0588908482555018e-08,1.5489859783687264e-08
558,1.3145479165273122e-08,8.222140622367887e-08,-2.3255018054681176e-08,1.0128448844576623e-07,1.7193691548942286e-08,7.801501737445747e-08,3.872825410377606e-08,1.0025438291086063e-07,1.6487117685252362e-10,4.1610223589889e-10,-4.6779366406306666e-08,7.894468113911654e-08,1.7499450658501953e-08,2.5344204874702434e-08
559,-9.421318142251915e-08,-4.4824539590174495e-08,1.2548002130413945e-08,-3.579421025048714e-08,-6.254429236714844e-09,-6.639734994286116e-08,-3.04634876200665e-08,-4.4956893795416175e-08,-1.8813331303758265e-09,-6.684328448632463e-10,-2.9684698177346703e-08,-6.349631891338964e-08,1.1928509858628017e-09,3.143829828093398e-10
560,3.393151251973058e-07,-1.7175388420385093e-08,1.8320096304038274e-07,-3.6590667032707624e-08,1.407447574733406e-07,-2.7386004799675217e-09,1.5937306745975348e-07,-1.6994084100201235e-08,3.2620689134258065e-09,2.2219703947220228e-09,2.8724842700116736e-07,9.965888842774438e-09,-6.809898405859706e-09,-1.5743171818212303e-08
561,-3.6934337658331534e-07,1.4349066075848718e-09,-2.712489225687351e-07,8.645646935940238e-09,-1.5062230050351025e-07,1.656968287675252e-08,-1.8648870754922028e-07,-2.2951640714654e-08,-7.5301239118109e-10,-1.8334558124365148e-09,-3.518698287081723e-07,-8.043566529424697e-11,8.438625159658736e-09,4.0834348798091984e-09
562,1.1589934634070403e-07,-1.408302312613535e-08,2.847135675955996e-08,-1.8356483734883923e-08,2.9932025811797605e-08,-2.3093660414521023e-09,2.7026817113477953e-08,4.228606699079125e-09,-3.2388798345301503e-09,2.3389633684564054e-10,7.121820651529322e-08,-2.4095048408508814e-08,5.057825399237277e-09,2.4818268221080976e-08
563,-2.978705317393651e-08,1.237400402931349e-08,-6.744974866283697e-08,8.847293280024735e-09,3.9797308477935165e-09,2.6545535473499304e-08,4.519074878411647e-09,-4.675539233762518e-09,1.4138999535920457e-10,-5.16887364668867e-10,-2.3316100290106945e-08,1.522150415220343e-08,1.2924993763253012e-08,-5.287791445093855e-08
564,3.549357344160836e-08,-7.643824249374658e-09,1.1246732812494393e-07,3.8435395277325036e-08,-1.3375664803932022e-08,-3.4644751859279145e-08,2.0640750301574847e-08,1.0190495966777619e-08,2.625636624224103e-09,-3.5126216149218594e-10,8.556614982029843e-08,2.2515721293737876e-08,-5.0740114919295545e-09,2.094021373830786e-08
565,-8.686330122519153e-08,4.973294649344346e-09,-8.178182143430857e-08,-8.86240732330331e-09,-4.9445808191019505e-09,-1.367571206222663e-08,-7.358686248848382e-08,3.694304789716593e-10,-1.5740227019297015e-09,1.455255855788232e-09,-1.0146722917717658e-07,-8.015410253915855e-09,-1.0210542909151899e-10,6.0171373325567785e-09
566,-5.07180922463705e-08,-2.634397720289512e-08,6.242807034941032e-10,-4.367221845021949e-08,-3.654256318292008e-08,6.06510188473075e-09,-2.710806159649022e-08,-3.419863808668023e-08,9.820287376034966e-11,-7.130511190963409e-10,-4.7171520965036515e-08,-4.519472029988419e-08,-1.5102154073410292e-08,6.994457633798218e-09
567,1.3083096293141194e-07,5.1593131362535564e-08,1.537106030929133e-07,6.764905985514259e-08,5.066767144793052e-08,2.8290416776290626e-08,1.7072759003186515e-07,5.7014374672272154e-08,2.2725263084557573e-09,1.6450106144431144e-10,2.233577835060038e-07,5.2261789529257536e-08,-1.7896475289588963e-09,-1.927584030819629e-09
568,-5.6954083542325906e-08,-4.056012239978185e-08,-8.164072792225514e-08,-6.695355505707814e-08,-8.253540914602833e-08,-3.3932504807001764e-08,-5.92450854387217e-08,-1.4454545543659473e-08,-3.466199589353077e-09,-2.756888930523016e-10,-7.207566846227592e-08,-2.6837444622445483e-08,7.1009287182285186e-09,1.3103453462606384e-08
569,-3.41061833261607e-08,3.085003930315818e-08,-9.738835787546225e-08,5.069805831246421e-08,2.5295883508823524e-08,2.6355360788504012e-08,-6.460104944561219e-08,3.2794079231691512e-09,2.4809830452756857e-09,5.855200695455919e-10,-8.596669660654568e-08,2.383502803076752e-08,-7.628802603154827e-10,-1.3606442483745749e-08
570,7.477733934839028e-08,4.240690984562976e-08,1.02229409077107e-07,1.89529735445264e-08,3.1828232476382275e-08,2.2104856118375537e-08,5.2520437519920265e-08,3.3459083242059635e-08,6.24875466465549e-10,2.3567061809928164e-10,8.522764328487894e-08,2.95913575061605e-08,-6.315955401583452e-09,-4.730103411018189e-09
571,6.133472756444068e-08,-7.347179609331708e-08,2.386963465446905e-08,-6.748048621790184e-08,-4.265176778534778e-09,-3.9074449020741664e-08,6.959088973165785e-08,-3.113623804710388e-08,-1.6024558881282722e-10,-7.082705066206844e-10,-2.9009375309071777e-08,-6.34440406964764e-08,4.94696696266184e-09,3.6208469012049455e-09
572,-1.1740899349059303e-07,3.380487156748554e-08,-9.219668834782785e-08,4.271133966090323e-08,5.079506334941449e-08,4.063541264848855e-08,-4.414519972360429e-08,1.3795214667484438e-08,2.151547898857152e-09,1.3516311179859298e-09,-8.13640221424612e-08,1.8593639156603145e-08,1.894018837245073e-08,-1.0540356080232694e-10
573,1.3238688071860075e-07,5.022873531895494e-08,6.797329869186173e-08,5.051035590214864e-09,-2.4125739348553614e-08,-1.619545508691483e-08,-7.424681662040748e-08,-1.527886260679599e-08,-2.4704495160332014e-09,-1.3528293639806342e-09,7.399971135298131e-08,3.3635561769516886e-08,-3.2619867593571795e-08,-1.1893154763443596e-09
574,6.097317727497214e-08,3.587110059087417e-08,1.2362926130105152e-07,5.0207117519067774e-08,3.2044579802371787e-08,4.172602308872769e-08,1.5835118805417525e-07,4.025366772205072e-08,4.5559765365884653e-10,6.328035515132809e-10,1.1529735963070474e-07,1.840230333881006e-09,7.0133214045302916e-09,2.0229804026621908e-08
575,-1.062457830657673e-07,-7.928657339243615e-08,-1.4249779092844657e-07,-5.417196970147852e-08,-4.839699321868132e-08,-5.2204393292365556e-08,-1.7622782441057657e-07,-3.9720526045933535e-08,2.9935892998977323e-10,6.153952465406785e-11,-1.1102778462910317e-07,-1.1692052306726892e-08,9.420192525863656e-09,-1.899280371828332e-08
576,-4.847989344745713e-10,1.610926205662304e-08,1.0606043853233364e-07,4.3263875922838405e-08,1.63905950758173e-08,1.4065907290942416e-08,1.5282499208901286e-07,5.128234374342049e-08,-1.2056025500049358e-09,-5.175328552559682e-10,1.8692703369291686e-08,1.777056162533711e-08,-2.4426722693952584e-09,6.6495037540544405e-09
577,3.438260589332368e-08,-4.501631997273732e-08,-1.0933006879749582e-07,-7.870592958221508e-08,1.820270787280048e-08,-4.508199037758551e-08,-8.382231622853337e-08,-6.939007035135102e-08,7.528312822162998e-10,1.1664615212336514e-09,-2.2416943490871144e-08,-6.88422441464587e-08,-9.101286578300398e-09,-3.437295378874794e-11
578,-1.524234160652258e-07,3.716196972169639e-08,-1.605535507051657e-08,5.469353072889885e-08,-6.429577273364696e-08,5.705150468549264e-08,-5.7995243744452015e-08,1.765517008159608e-08,8.096158322541017e-11,-1.1935141192274145e-10,-7.073788452638522e-08,6.297005225054506e-08,5.0707370106465475e-09,1.0003815532307657e-08
579,1.6733016381029793e-07,6.225616278509707e-09,5.337714630776437e-08,-3.042941317732774e-08,9.433920313026336e-08,-1.8087968672356618e-09,8.696940159431283e-08,1.7415952534720153e-08,-1.732503243442042e-09,-1.3318041610422364e-09,1.223221266223199e-07,-1.598946135770039e-08,8.653168497433382e-10,-1.1045343225959152e-08
580,-1.5981738168085248e-07,-7.629235530458794e-08,-9.316570848368199e-08,-3.4525971682080555e-08,-1.1754911650358565e-07,-7.829693065526493e-08,-9.993585829454623e-08,-2.424972748651225e-08,2.5513144435214227e-09,4.195265376411351e-10,-6.535878310814644e-08,-1.281314314624808e-08,1.6581711907013875e-08,1.0067260395979062e-08
581,2.0416640932539e-07,6.132614582115913e-08,2.6964736359360974e-07,4.8918263690613394e-08,2.0293587424957697e-07,5.6427473382919754e-08,2.3520812800152983e-07,6.01506492838763e-09,-5.449164264887583e-10,1.1076366709370651e-09,2.2272519696576743e-07,2.3530061980291644e-08,-6.2737604966023145e-09,-2.7602304328136298e-08
582,1.6046711002341665e-07,4.752840943446755e-08,-3.525644377120304e-08,5.555485891117928e-08,1.0494306555883323e-07,3.961301608050678e-08,3.417267723196506e-08,6.815078299588425e-08,-2.194661438979579e-09,-1.6229581377529832e-09,1.4576415526523164e-08,4.3365390921117893e-08,-1.0573830249923088e-08,8.149629385217814e-09
583,-3.3650348153370435e-07,-6.657462854142492e-08,-1.7382656968929218e-07,-4.932757367754784e-08,-3.492188860684925e-07,-6.181570483572634e-08,-1.8255256979894874e-07,-6.835342543389146e-08,2.0789134675554358e-09,1.2082117982827675e-09,-2.555999779138996e-07,-5.820164239948527e-08,4.016467281274185e-09,1.5928755456394383e-08
584,5.575307596241451e-08,1.2805610455543538e-08,-5.655300612941714e-08,-2.0797759572401273e-08,4.1906240595726466e-08,-1.176681596337367e-08,-7.047010682864768e-08,-9.55815866655015e-09,-1.7515679008507802e-09,-1.7801509456808626e-09,2.7713703340301075e-08,-1.0576699720980498e-08,-2.7919858038263554e-09,-2.8727574860159014e-08
585,-7.128137899625292e-09,-3.4255879343423556e-08,1.2489741917979e-07,-7.001431780221702e-10,-3.713148882450764e-08,-6.552197039514252e-09,6.829372999762082e-08,-2.025660780686738e-08,-1.0596083617118436e-10,8.749963317410682e-10,8.83655174464461e-08,1.484479968255389e-08,-4.465894724534955e-09,1.6403993980332528e-08
586,5.475181646712947e-08,4.346889875804035e-08,-4.092467030137051e-08,1.2984554605896172e-09,8.785144297085654e-08,2.301913282711821e-08,-1.9194666752390648e-08,2.2154076401189137e-08,1.7318631562455615e-09,-6.569351102402309e-10,-1.9576801756981192e-08,1.2782732305860714e-08,-7.929097270960829e-10,3.4388407725103538e-09
587,-9.44911027195982e-08,-2.3677534831077982e-08,-3.270343026705092e-08,1.253339807824248e-08,1.1264262487362288e-08,3.143518843905079e-08,-2.788463189476915e-08,2.1989144468341284e-08,-1.2672542555853138e-09,7.126116103127386e-10,-1.1411190544997333e-07,-2.6807621313312576e-08,-3.8645218012742e-09,-1.10004218237229e-08
588,-1.3731807433299638e-07,2.3070468821952637e-08,-1.1355362733087538e-07,7.575591037874492e-10,-1.274964175749506e-07,-2.304523003149508e-08,1.4499972215141199e-08,1.6365819764407154e-08,2.2825668497012097e-09,4.735378359845045e-10,-7.016675493807028e-08,-5.090039371671045e-09,2.3248620580385073e-09,-4.7769111470554e-09
589,2.1350581890303192e-07,-4.534678923786289e-09,2.1787596956474792e-07,-1.0006041855765865e-08,1.588411301695509e-07,-2.0400542788876067e-08,9.355040052410055e-08,-2.1841384243699396e-08,-2.6285137692528533e-09,9.501288993689412e-11,2.1061718989820905e-07,2.5719135428088122e-08,1.4266579195425684e-08,1.889287670502633e-08
590,2.499799075457135e-07,-1.9069613780288062e-08,1.3138513604466505e-07,-4.18114754573007e-08,1.8543916606091773e-07,2.6463593663643813e-08,1.8666359194956227e-07,-4.953147926291753e-08,7.742185801923242e-10,-4.350747403822096e-10,1.3958470703102847e-07,-2.164959551908291e-08,3.949578003910075e-09,-1.2512259247810652e-08
591,-3.004628829094303e-07,1.5554169147088435e-08,-2.611529061721596e-07,4.2227956453196196e-08,-2.533067829322319e-07,3.527168400494479e-08,-4.0014552816381614e-07,1.1939470855537879e-08,-9.937700040234118e-10,2.0305943690314752e-10,-2.920271351783342e-07,-1.4235778610675497e-08,-1.8366191300495273e-08,6.0422927927745834e-09
592,5.31417520000534e-08,-2.537897171759722e-08,8.511151724691861e-08,-4.8189965769037825e-08,6.765336570264048e-08,-5.356250513614108e-08,2.0526584050059397e-07,3.471471846621351e-08,-1.132564581743235e-10,-1.835231918656061e-10,1.2674009834786353e-07,-3.4760358762062744e-09,1.0132791471044923e-08,1.311764719510964e-08
