Unnamed: 0,F3 alpha mean,F3 alpha psd_mean,F3 beta mean,F3 beta psd_mean,F4 alpha mean,F4 alpha psd_mean,F4 beta mean,F4 beta psd_mean,C3 alpha mean,C3 alpha psd_mean,C3 beta mean,C3 beta psd_mean,C4 alpha mean,C4 alpha psd_mean,C4 beta mean,C4 beta psd_mean,Fp1 alpha mean,Fp1 alpha psd_mean,Fp1 beta mean,Fp1 beta psd_mean,Fp2 alpha mean,Fp2 alpha psd_mean,Fp2 beta mean,Fp2 beta psd_mean,O1 gamma mean,O1 gamma psd_mean,O2 gamma mean,O2 gamma psd_mean,task
92,6.133253579746215e-10,5.287169957069376e-17,1.2744166080472695e-10,6.460914120724004e-18,6.02190662737918e-10,4.674959394172663e-17,1.2543130331336423e-10,5.73815215195462e-18,4.909366541531588e-10,2.158450511301757e-17,9.961104113441776e-11,2.9448771624153405e-18,3.401249880470753e-10,3.711662393089331e-17,7.767822269763688e-11,5.509394439298659e-18,9.559408493267415e-12,2.2295118168648408e-20,8.435918431571757e-14,5.496943397420266e-21,5.761292807522327e-10,4.85380565274829e-17,1.2390659618930715e-10,5.843621371977888e-18,6.127002230965506e-11,2.524152615547449e-19,6.283791783774264e-11,1.432437766953297e-18,med1breath
93,4.0245920580241255e-10,4.166355448184691e-17,6.779597215511596e-11,7.157315031696134e-18,3.4122638353988844e-10,4.196851758518232e-17,6.82546638195671e-11,7.517989773085011e-18,2.900309463446626e-10,1.7156046153953434e-17,6.548426190166872e-11,2.945833609003244e-18,3.178101245085158e-10,3.2032152944567975e-17,2.640298664527723e-11,6.353538526878375e-18,1.926495469313453e-12,2.3830502361040707e-20,1.2426522612456958e-12,5.7926817869054835e-21,2.7289244311035393e-10,4.609137581525591e-17,2.786489747487576e-11,7.52183190079701e-18,-3.1031720331081895e-12,3.2992289993042292e-19,1.9170571520414e-11,9.516117439767165e-19,med2
94,-3.796563692125683e-10,3.472125125186573e-17,-7.099919468240092e-11,5.149710545481471e-18,-5.52124464265488e-10,3.759916400954552e-17,-8.495128661313231e-11,5.6765338339745344e-18,-4.306040512579737e-10,1.782556759547689e-17,-1.0856992007874536e-10,2.802614858381408e-18,-3.4651271814254964e-10,2.943265796170174e-17,1.8833243613339185e-11,5.684073901244286e-18,-2.109244030926754e-12,2.1313370231750647e-20,-3.019838724974442e-12,4.743798764438133e-21,-3.940239350674995e-10,4.0078296302935353e-17,-5.46987957019293e-11,6.86581848669789e-18,-1.3624648086854404e-10,5.1039579291235995e-19,-1.3487470003380594e-10,6.972845113389663e-19,think1
95,6.790908911635886e-11,3.714055213675456e-17,-2.511931578625e-11,6.460109109108278e-18,1.506472257928849e-10,4.489980479179567e-17,-1.029500732687182e-11,7.462058377906236e-18,3.588526590203709e-11,1.836235037527895e-17,-1.968460250627697e-11,3.2421835901525002e-18,2.5746080513211737e-10,3.733925786594283e-17,9.817458497892508e-12,6.281849073442598e-18,2.490838734946047e-12,2.609478285813092e-20,-2.3626927716519453e-13,5.716664382167037e-21,1.814021331204869e-10,4.602808786812396e-17,-4.906847251902246e-12,8.1248618851246e-18,-1.008952020793508e-10,2.810823142904923e-19,-6.799861901370485e-11,4.187904991369737e-19,think2
96,-2.827278419928266e-10,2.6695132190628843e-16,1.4097125248779332e-10,3.574371088118972e-17,-3.6524479978222175e-10,3.021303666132033e-16,1.1534162212736296e-10,3.513604407181857e-17,-1.8229769968736047e-10,1.1383602602119532e-16,1.2196506883504603e-10,1.3886015538695996e-17,-2.5951542870779797e-11,1.537249469416467e-16,1.5399503349574902e-10,1.5537122963742273e-17,-1.961381701587495e-12,2.171853250219734e-20,4.1755185628803913e-13,5.734071599288358e-21,-2.6852077309635395e-10,2.9635323730626077e-16,1.3229285559299104e-10,2.7449260317237413e-17,9.052236230928436e-13,2.0973160458208184e-18,6.6495819695041e-11,3.697814435409613e-18,med1breath
97,-8.813970550759431e-10,2.9953719816301727e-16,-3.376269093082014e-10,4.22247855637791e-17,-1.1336059242444656e-09,3.0035886568799653e-16,-2.4280285956307136e-10,3.4208655125968866e-17,-4.6097647822072295e-10,1.2473994896560746e-16,-2.016554564782964e-10,1.4585310981197274e-17,-7.231217360547755e-10,1.7236474403337155e-16,-2.0188592894745607e-10,1.9827621207352602e-17,-8.367609808573906e-12,2.531264088337749e-20,4.74079948051786e-13,5.325911979847077e-21,-1.178729071695594e-09,2.885011323615583e-16,-2.2085959615335148e-10,3.019019171401757e-17,-1.8094891544656204e-11,3.800355607357183e-18,-7.009333383545741e-11,4.845968677409649e-18,med2
98,8.80917193176882e-11,4.3543266556210513e-16,4.5978431829780336e-11,3.134068482393432e-17,-2.37921294479864e-11,4.721815657523957e-16,-8.525635743363164e-13,3.050053069621361e-17,9.598560911502947e-11,1.985918354091356e-16,1.2362053954538669e-11,1.2052931494328468e-17,1.9115451647670478e-10,2.657467748562228e-16,-9.176262376000571e-12,1.6334778342790338e-17,3.6088633105358e-12,2.6456782882575427e-20,4.12901045688187e-12,5.359762575636932e-21,6.925709584807483e-11,4.3983522014820605e-16,3.2891503860653294e-11,2.494719415804297e-17,2.13303409323762e-11,1.5184706195517338e-18,5.142477097692692e-12,2.2765902752528104e-18,think1
99,-9.781040517672708e-11,4.3522544561323193e-16,-2.662716632008013e-10,3.25226657436509e-17,-6.992262986893372e-10,4.551912536157941e-16,-3.1561307130453045e-10,3.661413138070477e-17,-8.358072345181129e-13,1.82764813267661e-16,-1.5373704216646582e-10,1.3368504762994024e-17,-6.75263878368083e-10,2.239473241854385e-16,-2.5266555581474154e-10,1.923122356672593e-17,-7.667435346064273e-12,2.718764810028469e-20,5.065726125064786e-13,6.159157293878113e-21,-5.661356965063584e-10,4.4304912323008296e-16,-2.928225553514584e-10,3.1477732764098795e-17,-6.736315800533831e-12,2.616410307289473e-18,-3.846485996691564e-11,2.291096300580284e-18,think2
100,8.927490705225144e-12,2.1116006832354022e-16,1.5725580033804715e-10,2.388867584308991e-17,-1.0047295556443107e-10,2.210731307954377e-16,8.714175901550609e-11,2.5429791705138388e-17,-4.8095140149114795e-11,1.1531365797715847e-16,6.411007414374794e-11,1.4521025221605185e-17,-5.669205024722887e-10,1.3879090122689426e-16,-7.325474045269222e-11,1.6907424310659878e-17,1.2892375798654937e-11,2.512240690286384e-20,3.803860659835463e-12,4.838028591485722e-21,-5.449788319038575e-11,2.427787499919536e-16,2.2791320777297406e-10,2.6213253219846902e-17,1.4118944106004027e-10,8.138345081874084e-19,1.171763670788122e-10,6.088790459908063e-19,med1breath
101,-3.8982913222142925e-10,2.3649750378483073e-16,5.4423894856366146e-11,2.573424474717961e-17,-5.705351409852111e-10,2.69902481598274e-16,-1.7979942376826536e-11,2.4504047344099122e-17,-4.2826923047065856e-11,1.3509606696511642e-16,6.948454080799625e-11,1.3889534181978392e-17,-6.810442327656671e-10,1.708667333766431e-16,-6.037604678452205e-11,1.8419596436477897e-17,-3.2731684878626297e-12,2.508969965304792e-20,-1.899668753203246e-12,5.022438551024255e-21,-4.3852615071587855e-10,2.7559741965117473e-16,4.2936440787685074e-11,2.438751763203504e-17,-1.1792364107371984e-11,1.85086707232916e-18,-1.5676554502454612e-11,1.3643209697748954e-18,med2
102,2.4638356202136365e-10,3.5891393403277684e-16,-2.6217025128603352e-11,1.753007229575572e-17,2.932903985787725e-10,3.804127113191276e-16,-3.701016372858223e-11,1.9516292725923504e-17,1.9698981527589559e-10,2.108335692927772e-16,3.502759309684148e-11,1.157643273825916e-17,2.444177699309125e-10,2.2573550043490263e-16,2.6427421585741048e-11,1.3367732333887077e-17,-8.687901615675365e-12,2.5947817962599388e-20,-3.733195769555952e-12,5.518474293455869e-21,3.614510351865711e-10,4.14281436089096e-16,-4.5581066836435116e-11,2.3288641025191522e-17,3.483913240287158e-11,2.4176551120155703e-19,3.301380826685982e-11,7.322287373213984e-19,think1
103,5.147312841836749e-10,1.894854382683936e-16,-3.504611688788452e-11,1.9611953163464164e-17,4.616366689410647e-10,2.0698904126261087e-16,-7.514264291644908e-11,2.055015766967934e-17,2.6807924034550475e-10,1.1020356853907127e-16,-6.405430846156371e-11,1.1799093780042618e-17,2.3425824036571846e-10,1.2373764232296603e-16,-8.126846893402867e-11,1.3316156043911717e-17,2.4409076263321483e-12,2.2846952202806195e-20,-2.75710983139138e-12,4.978403189393895e-21,5.668673433502101e-10,2.0969896767290547e-16,-3.974307855734181e-11,2.2421134064365658e-17,5.1632623256703925e-11,2.464924195582436e-19,3.2987976480738245e-11,4.626117189107816e-19,think2
104,-8.569868327536612e-10,6.28327496062902e-16,1.8243677534532782e-10,1.970950134665523e-17,-1.060794890593223e-09,6.1854424558568575e-16,1.5425627164485935e-10,2.185083991644749e-17,-5.092588737703787e-10,2.8391930805979573e-16,8.936822629723639e-11,1.2049859016307566e-17,-8.001554907215673e-10,4.164487135019659e-16,8.090829209247956e-11,1.8926009146329904e-17,-1.5356223597336068e-11,2.1660561159842462e-20,-4.6997779240601096e-12,5.961266632033953e-21,-1.041114235173444e-09,7.419917748858894e-16,1.6686839127775435e-10,2.2383266509909364e-17,-3.168975965607512e-11,1.92253669473154e-19,-6.871796122214397e-11,2.451741169042417e-18,med1breath
105,1.8212106100433918e-10,7.719014278241524e-16,-1.6303373004519288e-10,2.054335429663132e-17,3.9810371434277647e-10,7.71522667841994e-16,-1.0423403802980839e-10,2.2666207895796084e-17,-1.197494408539873e-10,3.4305089271752796e-16,-1.6057340985353047e-10,1.1409228364544996e-17,4.051062012922381e-10,3.727752870233151e-16,-1.2687796366864745e-12,1.7992864539922058e-17,7.836972892415343e-12,2.251492465967824e-20,1.288467630475075e-12,5.1211548842515006e-21,4.0846219086056876e-10,9.321599582216755e-16,-1.2384925418535707e-10,2.3257236690638007e-17,-1.4371364512747812e-11,2.4869292780536214e-19,4.0790204486132175e-11,1.0716222983632416e-17,med2
106,4.0617360064986557e-10,3.049319149597324e-16,-1.5273050149190738e-10,2.2443823969184373e-17,2.88758146269864e-10,2.9326001961589525e-16,-9.272414385654604e-11,2.2574579711790214e-17,7.754321507900906e-11,1.2308586643262963e-16,-5.54958061639248e-11,9.734376025338045e-18,1.1280405877428852e-10,1.536124560276066e-16,7.329527467569182e-11,1.140966191465604e-17,1.1510288297715995e-11,2.3894826714506743e-20,-8.376374309119838e-13,5.326492711438308e-21,4.0513797234672925e-10,3.4938845917442213e-16,-2.2865622062966043e-10,2.1624560249185986e-17,-1.0260847337762464e-11,5.509471666560052e-19,-1.406446146395392e-11,7.774316889727204e-19,think1
107,-9.93039786891736e-11,2.478405791150563e-16,4.019150368220688e-11,3.0751935716227706e-17,-9.835217667173778e-11,2.494691281686096e-16,1.0047153560463399e-11,2.736270421480173e-17,-2.055170149178577e-10,1.0722572466676555e-16,3.269763206418138e-11,1.0684063984749885e-17,-8.632639045912657e-11,1.3558334884292238e-16,-9.487618850751816e-12,1.2339850195447609e-17,1.396814251919671e-13,2.3385782810345754e-20,1.754228781442936e-12,4.847293468026927e-21,-3.138466994246884e-11,3.144715747281949e-16,3.6191525304108876e-11,2.630867745335093e-17,6.704902420483012e-11,5.336153798062451e-19,-1.744038575376045e-11,1.255440664542941e-18,think2
108,-2.9418936321462296e-11,2.6923809388263867e-17,3.86501376584246e-12,6.0973797127660795e-18,8.353519443373485e-11,3.611608860056451e-17,1.563149647994172e-11,7.397725817063199e-18,1.2536647812064675e-10,2.0975237294454626e-17,9.541056889770695e-11,5.403187843217472e-18,3.5438019964589844e-10,2.3628005589384104e-17,9.8084158894972e-11,5.549777395237917e-18,-6.622289425083833e-12,1.9061332032989364e-20,2.1379737835263025e-13,4.748625664528988e-21,-8.267976046267312e-11,3.488770398239499e-17,-4.799351419955468e-11,6.2477118192583524e-18,-2.5260691830758443e-11,7.6219794657572735e-19,1.5770151510577935e-11,1.221249014816676e-18,med1breath
109,-1.0225943369181726e-11,2.733853934289616e-17,4.707238036646927e-11,4.0134052792893615e-18,7.965528989136329e-11,3.8236200565197897e-17,1.1562671004737639e-10,5.212897646860461e-18,5.589171130362622e-11,1.4275991468259596e-17,4.624707664874787e-11,2.098861061749671e-18,4.4405703292524516e-10,2.3001921478082842e-17,2.114737415246823e-10,3.7657409888777614e-18,-1.0749267306567708e-11,2.0453370478918886e-20,-2.3890647477181587e-12,5.2916525562130385e-21,-4.489532927037522e-11,3.675098714394516e-17,7.653913758114613e-11,4.802047126125604e-18,1.0080075767007972e-11,2.2229848177915136e-19,6.304502362437835e-11,2.907906158624356e-19,med2
110,-4.2370877444891294e-10,2.91663864096034e-17,-1.227500674757145e-10,4.680549068756003e-18,-1.4584956865089708e-10,4.513657246242207e-17,-4.524481015739882e-11,6.870621309305104e-18,-6.17684666684493e-10,1.6825957847934114e-17,-2.039687246895524e-10,2.7089608888899986e-18,6.818405102778079e-11,2.438370471195552e-17,2.7257734853684573e-12,3.84318333775637e-18,-1.2744956418056439e-12,2.2549889672243382e-20,-1.550104650601108e-12,5.125280196858405e-21,5.2392934909931005e-11,3.835708630697605e-17,1.1318842540842744e-11,5.7202543756419764e-18,1.8668519194251347e-11,1.3477594497793492e-19,8.40737706502471e-12,2.006345650962324e-19,think1
111,1.1278698437036912e-10,2.3066979469619838e-17,1.1253870359281052e-11,3.122200336153259e-18,1.1232642676060208e-10,3.5580402672110466e-17,1.79661735863866e-11,4.550361033832925e-18,1.0349480152244576e-10,1.4072745707195817e-17,1.830298445226411e-12,1.995387263837793e-18,1.461900314031959e-10,1.842294196013756e-17,2.578363303871261e-11,2.811874861595704e-18,6.662922330932598e-12,2.258661565550789e-20,-8.074482641894155e-13,5.537972548835021e-21,1.0987824867607795e-10,3.2258698599587884e-17,3.336818391549969e-11,4.1594209405705714e-18,4.4142855930421596e-11,1.8251429268359504e-19,3.593190725478571e-11,2.4651829783868893e-19,think2
112,-1.3917180149566164e-11,1.4149526506900595e-16,-3.333456282162872e-11,7.62320962797393e-18,8.961152667403079e-11,1.5851443015876312e-16,7.356208404619246e-12,8.96726439922585e-18,-4.375319417467687e-11,7.243265226888072e-17,4.447296411169815e-12,4.215946151149285e-18,-2.3444090605019643e-10,1.130689932407987e-16,1.2592572026937111e-11,6.7472364354966585e-18,9.695797638091018e-12,2.1148942879741595e-20,-1.8161143341148977e-13,3.6576462307595714e-21,-2.6568595633477877e-10,2.145292601354024e-16,8.254656787975426e-12,9.435329369232333e-18,6.724540262901927e-11,1.763910869962182e-18,1.7137412083698542e-11,9.328435221144853e-19,med1breath
113,-2.8358494863042956e-10,3.298261112145075e-16,4.482203288840422e-11,8.176580748754504e-18,-3.573350970597385e-10,3.4852121512995973e-16,-1.2550700693912106e-11,9.742556854865077e-18,-1.6469708140180303e-10,2.3124780948705213e-16,5.0543380787145317e-11,4.77316937832074e-18,-2.6492739289977437e-10,2.411913615404333e-16,-1.978597311442064e-11,8.178404005475825e-18,-1.2160034023720714e-11,2.4830652970360907e-20,-3.8236022567905135e-12,4.811544499722199e-21,-4.2684412578701905e-10,4.0020651578882963e-16,6.681317006274008e-12,9.976183144607573e-18,6.50489068203152e-11,1.4074940626578077e-18,2.8047850592373617e-11,7.595065555509721e-19,med2
114,-9.596612315063731e-10,5.020852007766913e-16,1.5718726014099735e-10,9.623861820163626e-18,-8.752562007318222e-10,5.320223738570525e-16,1.8535865374290317e-10,1.1184643885258453e-17,-5.886170356012622e-10,3.0205301621388747e-16,6.171015277320127e-11,5.67509253594049e-18,-4.2057340564779197e-10,3.544566276348721e-16,1.5452522594000687e-10,8.337712445268968e-18,9.707989885056e-12,2.2270996518605512e-20,1.8632279460290835e-12,5.112429913267341e-21,-9.44526582544963e-10,5.776054364974928e-16,1.9513111648984088e-10,1.1346899903822289e-17,1.5667974966883042e-12,7.083331131490163e-19,-7.396768970220166e-12,4.881056111662546e-19,think1
115,-5.25930642033029e-10,2.6831976964064564e-16,7.618633009497729e-11,1.1656802878530637e-17,-5.383236362194563e-10,3.035660206727355e-16,1.1225494722492444e-10,1.3087425415954456e-17,-3.3888719234615553e-10,1.493775753918607e-16,2.5806971177744937e-11,6.955422002948717e-18,-9.613644491249623e-10,2.1708371661656563e-16,1.2216715386897772e-10,9.824233450893976e-18,1.4386211896963665e-12,2.254953180009967e-20,2.623649599190904e-12,5.118704509505536e-21,-4.810982544793537e-10,3.049778205212415e-16,1.0932592645560131e-10,1.390485622753573e-17,1.26987634967738e-12,6.716668373903422e-19,2.165078674734436e-11,3.314954931845493e-19,think2
116,-1.9246377920286056e-10,6.876087669467563e-17,-1.417244897905319e-10,9.019136650576232e-18,-1.8558045783365743e-10,7.500506266996087e-17,-1.2163222320511442e-10,1.3473664246826165e-17,-3.200356457878289e-10,3.7903442311555446e-17,-1.4169429050683754e-10,5.4822770568874024e-18,-1.7288869350024047e-10,4.436498062816162e-17,4.12570051965748e-11,8.08377608333899e-18,-1.0450483472753224e-11,2.4439569659727892e-20,-3.94137932412205e-12,4.543827496079267e-21,-3.006033794479027e-10,8.026700480633591e-17,-1.35910119881108e-10,1.5784592565133558e-17,-1.4264391641160943e-11,2.437404223402518e-19,3.9161960944644917e-11,1.9111659903617814e-18,med1breath
117,-2.1518086194256385e-11,7.765738769121408e-17,-3.75365025132876e-11,9.748159698172696e-18,-1.6188497906317246e-11,8.136850539463544e-17,8.274900109569427e-12,1.0671209669598002e-17,-1.0352733777487971e-10,5.470602175550678e-17,-8.91381340515642e-12,5.643957003899274e-18,-9.523802796696464e-11,5.820498537541256e-17,4.390528408755403e-11,7.825949839972254e-18,1.4068164780193054e-11,2.0588342400273662e-20,5.9739301973363705e-12,4.263440657630362e-21,-3.0792434831704087e-10,8.073907551280183e-17,3.2029000404921004e-11,1.4267945245536678e-17,-3.923943426130966e-11,3.2911365671102523e-19,2.3730608024544e-11,1.4621564361804709e-18,med2
118,2.803399216021228e-10,1.221171655996765e-16,-3.433904849805682e-11,6.419870085285081e-18,3.058283487622784e-10,1.508475135931105e-16,-1.429871922228082e-11,7.072484404553945e-18,1.5849721490704907e-10,8.153795101973253e-17,-9.431024176788902e-12,3.706354419773014e-18,1.1133020805770891e-10,1.145819357455416e-16,4.360250552719852e-12,6.405770453696487e-18,-7.059448601776027e-12,2.4371651255265147e-20,2.074576644214081e-13,4.7500991052734575e-21,4.360407224301759e-10,1.294009322017219e-16,-1.9252189201612678e-11,6.521490617990337e-18,6.473183759109352e-12,2.847986968879881e-19,2.3544017371777625e-13,2.1933842273929896e-18,think1
119,-4.676022941115464e-10,1.0816239981696051e-16,5.525905944282309e-11,7.199444661330233e-18,-3.668530373507696e-10,1.1770515924019975e-16,8.273033930015522e-11,8.047068447015464e-18,-6.349467452269975e-10,7.05446472206405e-17,5.539626913764467e-12,4.428771831476807e-18,-2.7877314283046987e-10,8.774195528730285e-17,1.1847959855883102e-10,7.280738162119717e-18,-2.4965842287778597e-12,2.240584279938115e-20,1.2308297276003929e-12,4.7472307758951625e-21,-3.878489894827432e-10,1.0780064390137772e-16,6.961971629057805e-11,8.998646087252003e-18,-8.414904504847099e-11,3.7225256383803664e-19,-9.211463107787879e-11,1.9334776505739897e-18,think2
120,-3.5227376471694607e-10,6.220435585202133e-16,-2.5535390608376333e-10,1.7951252424074058e-17,1.1754119686646836e-10,6.839174617350661e-16,-2.3512926188430705e-10,1.8513873244877442e-17,-7.56223757951531e-11,3.003471173736993e-16,-9.15982679157388e-11,1.1540301509785125e-17,2.1343106043420763e-10,3.5726048573953207e-16,-1.3281982133901406e-10,1.2085185273326505e-17,-1.514846604531757e-12,2.162783880646173e-20,3.3198583028526093e-13,5.2377306289767446e-21,-1.0644894738549408e-10,7.682678154650933e-16,-2.8225585408261256e-10,1.891233243023272e-17,-1.4794803709664874e-11,6.564650238379618e-19,-1.8960878443871464e-11,3.7427704353522776e-18,med1breath
